id,name,year,time,vmax,mslp
AL172003,LARRY,2003,2003-10-05T06:00:00,50,996
AL172003,LARRY,2003,2003-10-05T10:00:00,50,996
AL172003,LARRY,2003,2003-10-05T12:00:00,50,997
AL172003,LARRY,2003,2003-10-05T18:00:00,40,1000
AL172003,LARRY,2003,2003-10-06T00:00:00,35,1003
AL172003,LARRY,2003,2003-10-06T06:00:00,25,1005
AL172003,LARRY,2003,2003-10-06T12:00:00,20,1006
AL172003,LARRY,2003,2003-10-06T18:00:00,20,1006
AL172003,LARRY,2003,2003-10-07T00:00:00,15,1007
AL172003,LARRY,2003,2003-10-07T06:00:00,15,1007
AL172003,LARRY,2003,2003-10-07T12:00:00,15,1008
AL172003,LARRY,2003,2003-10-07T18:00:00,15,1009
AL022004,BONNIE,2004,2004-08-03T12:00:00,25,1010
AL022004,BONNIE,2004,2004-08-03T18:00:00,25,1010
AL022004,BONNIE,2004,2004-08-04T00:00:00,30,1010
AL022004,BONNIE,2004,2004-08-04T06:00:00,30,1010
AL022004,BONNIE,2004,2004-08-04T12:00:00,30,1010
AL022004,BONNIE,2004,2004-08-04T18:00:00,30,1010
AL022004,BONNIE,2004,2004-08-05T00:00:00,25,1010
AL022004,BONNIE,2004,2004-08-05T06:00:00,25,1010
AL022004,BONNIE,2004,2004-08-05T12:00:00,25,1011
AL022004,BONNIE,2004,2004-08-05T18:00:00,25,1011
AL022004,BONNIE,2004,2004-08-06T00:00:00,25,1011
AL022004,BONNIE,2004,2004-08-06T06:00:00,25,1011
AL022004,BONNIE,2004,2004-08-06T12:00:00,25,1011
AL022004,BONNIE,2004,2004-08-06T18:00:00,25,1011
AL022004,BONNIE,2004,2004-08-07T00:00:00,25,1011
AL022004,BONNIE,2004,2004-08-07T06:00:00,20,1013
AL022004,BONNIE,2004,2004-08-07T12:00:00,20,1013
AL022004,BONNIE,2004,2004-08-07T18:00:00,20,1013
AL022004,BONNIE,2004,2004-08-08T00:00:00,20,1012
AL022004,BONNIE,2004,2004-08-08T06:00:00,25,1010
AL022004,BONNIE,2004,2004-08-08T12:00:00,25,1009
AL022004,BONNIE,2004,2004-08-08T18:00:00,25,1008
AL022004,BONNIE,2004,2004-08-09T00:00:00,25,1008
AL022004,BONNIE,2004,2004-08-09T06:00:00,30,1008
AL022004,BONNIE,2004,2004-08-09T12:00:00,35,1008
AL022004,BONNIE,2004,2004-08-09T18:00:00,40,1007
AL022004,BONNIE,2004,2004-08-10T00:00:00,45,1006
AL022004,BONNIE,2004,2004-08-10T06:00:00,45,1005
AL022004,BONNIE,2004,2004-08-10T12:00:00,50,1002
AL022004,BONNIE,2004,2004-08-10T18:00:00,45,1003
AL022004,BONNIE,2004,2004-08-11T00:00:00,40,1003
AL022004,BONNIE,2004,2004-08-11T06:00:00,40,1003
AL022004,BONNIE,2004,2004-08-11T12:00:00,45,1001
AL022004,BONNIE,2004,2004-08-11T18:00:00,55,1001
AL022004,BONNIE,2004,2004-08-12T00:00:00,50,1007
AL022004,BONNIE,2004,2004-08-12T06:00:00,45,1008
AL022004,BONNIE,2004,2004-08-12T12:00:00,45,1002
AL022004,BONNIE,2004,2004-08-12T14:00:00,40,1002
AL022004,BONNIE,2004,2004-08-12T18:00:00,30,1006
AL022004,BONNIE,2004,2004-08-13T00:00:00,25,1008
AL022004,BONNIE,2004,2004-08-13T06:00:00,25,1008
AL022004,BONNIE,2004,2004-08-13T12:00:00,25,1008
AL022004,BONNIE,2004,2004-08-13T18:00:00,25,1008
AL022004,BONNIE,2004,2004-08-14T00:00:00,20,1012
AL032004,CHARLEY,2004,2004-08-09T12:00:00,30,1010
AL032004,CHARLEY,2004,2004-08-09T18:00:00,30,1009
AL032004,CHARLEY,2004,2004-08-10T00:00:00,30,1009
AL032004,CHARLEY,2004,2004-08-10T06:00:00,35,1007
AL032004,CHARLEY,2004,2004-08-10T12:00:00,40,1004
AL032004,CHARLEY,2004,2004-08-10T18:00:00,45,1000
AL032004,CHARLEY,2004,2004-08-11T00:00:00,55,999
AL032004,CHARLEY,2004,2004-08-11T06:00:00,55,999
AL032004,CHARLEY,2004,2004-08-11T12:00:00,60,995
AL032004,CHARLEY,2004,2004-08-11T18:00:00,65,993
AL032004,CHARLEY,2004,2004-08-12T00:00:00,65,992
AL032004,CHARLEY,2004,2004-08-12T06:00:00,75,988
AL032004,CHARLEY,2004,2004-08-12T12:00:00,80,984
AL032004,CHARLEY,2004,2004-08-12T18:00:00,90,980
AL032004,CHARLEY,2004,2004-08-13T00:00:00,90,976
AL032004,CHARLEY,2004,2004-08-13T04:30:00,105,966
AL032004,CHARLEY,2004,2004-08-13T06:00:00,105,966
AL032004,CHARLEY,2004,2004-08-13T12:00:00,95,969
AL032004,CHARLEY,2004,2004-08-13T18:00:00,125,947
AL032004,CHARLEY,2004,2004-08-13T19:45:00,130,941
AL032004,CHARLEY,2004,2004-08-13T20:45:00,125,942
AL032004,CHARLEY,2004,2004-08-14T00:00:00,75,970
AL032004,CHARLEY,2004,2004-08-14T06:00:00,75,993
AL032004,CHARLEY,2004,2004-08-14T12:00:00,65,988
AL032004,CHARLEY,2004,2004-08-14T14:00:00,70,992
AL032004,CHARLEY,2004,2004-08-14T16:00:00,65,997
AL032004,CHARLEY,2004,2004-08-14T18:00:00,60,1000
AL032004,CHARLEY,2004,2004-08-15T00:00:00,40,1012
AL032004,CHARLEY,2004,2004-08-15T06:00:00,35,1014
AL032004,CHARLEY,2004,2004-08-15T12:00:00,30,1018
AL092004,IVAN,2004,2004-09-02T18:00:00,25,1009
AL092004,IVAN,2004,2004-09-03T00:00:00,30,1007
AL092004,IVAN,2004,2004-09-03T06:00:00,35,1005
AL092004,IVAN,2004,2004-09-03T12:00:00,40,1003
AL092004,IVAN,2004,2004-09-03T18:00:00,45,1000
AL092004,IVAN,2004,2004-09-04T00:00:00,45,999
AL092004,IVAN,2004,2004-09-04T06:00:00,50,997
AL092004,IVAN,2004,2004-09-04T12:00:00,50,997
AL092004,IVAN,2004,2004-09-04T18:00:00,55,994
AL092004,IVAN,2004,2004-09-05T00:00:00,60,991
AL092004,IVAN,2004,2004-09-05T06:00:00,65,987
AL092004,IVAN,2004,2004-09-05T12:00:00,85,977
AL092004,IVAN,2004,2004-09-05T18:00:00,110,955
AL092004,IVAN,2004,2004-09-06T00:00:00,115,948
AL092004,IVAN,2004,2004-09-06T06:00:00,110,950
AL092004,IVAN,2004,2004-09-06T12:00:00,110,955
AL092004,IVAN,2004,2004-09-06T18:00:00,90,969
AL092004,IVAN,2004,2004-09-07T00:00:00,90,964
AL092004,IVAN,2004,2004-09-07T06:00:00,95,965
AL092004,IVAN,2004,2004-09-07T12:00:00,100,963
AL092004,IVAN,2004,2004-09-07T18:00:00,105,956
AL092004,IVAN,2004,2004-09-07T21:30:00,110,952
AL092004,IVAN,2004,2004-09-08T00:00:00,115,950
AL092004,IVAN,2004,2004-09-08T06:00:00,120,946
AL092004,IVAN,2004,2004-09-08T12:00:00,120,955
AL092004,IVAN,2004,2004-09-08T18:00:00,120,950
AL092004,IVAN,2004,2004-09-09T00:00:00,130,938
AL092004,IVAN,2004,2004-09-09T06:00:00,140,925
AL092004,IVAN,2004,2004-09-09T12:00:00,140,919
AL092004,IVAN,2004,2004-09-09T18:00:00,130,921
AL092004,IVAN,2004,2004-09-10T00:00:00,130,923
AL092004,IVAN,2004,2004-09-10T06:00:00,125,930
AL092004,IVAN,2004,2004-09-10T12:00:00,125,934
AL092004,IVAN,2004,2004-09-10T18:00:00,120,940
AL092004,IVAN,2004,2004-09-11T00:00:00,135,926
AL092004,IVAN,2004,2004-09-11T03:30:00,130,924
AL092004,IVAN,2004,2004-09-11T06:00:00,130,923
AL092004,IVAN,2004,2004-09-11T12:00:00,125,925
AL092004,IVAN,2004,2004-09-11T18:00:00,145,920
AL092004,IVAN,2004,2004-09-12T00:00:00,145,910
AL092004,IVAN,2004,2004-09-12T06:00:00,135,915
AL092004,IVAN,2004,2004-09-12T12:00:00,135,919
AL092004,IVAN,2004,2004-09-12T14:15:00,130,920
AL092004,IVAN,2004,2004-09-12T18:00:00,130,920
AL092004,IVAN,2004,2004-09-13T00:00:00,140,916
AL092004,IVAN,2004,2004-09-13T06:00:00,140,920
AL092004,IVAN,2004,2004-09-13T12:00:00,140,915
AL092004,IVAN,2004,2004-09-13T18:00:00,140,912
AL092004,IVAN,2004,2004-09-13T21:00:00,140,910
AL092004,IVAN,2004,2004-09-14T00:00:00,140,914
AL092004,IVAN,2004,2004-09-14T01:00:00,140,916
AL092004,IVAN,2004,2004-09-14T06:00:00,140,924
AL092004,IVAN,2004,2004-09-14T12:00:00,125,930
AL092004,IVAN,2004,2004-09-14T18:00:00,120,931
AL092004,IVAN,2004,2004-09-15T00:00:00,120,928
AL092004,IVAN,2004,2004-09-15T06:00:00,120,935
AL092004,IVAN,2004,2004-09-15T12:00:00,115,939
AL092004,IVAN,2004,2004-09-15T18:00:00,115,937
AL092004,IVAN,2004,2004-09-16T00:00:00,110,931
AL092004,IVAN,2004,2004-09-16T06:00:00,105,943
AL092004,IVAN,2004,2004-09-16T06:50:00,105,946
AL092004,IVAN,2004,2004-09-16T12:00:00,70,965
AL092004,IVAN,2004,2004-09-16T18:00:00,50,975
AL092004,IVAN,2004,2004-09-17T00:00:00,30,986
AL092004,IVAN,2004,2004-09-17T06:00:00,25,991
AL092004,IVAN,2004,2004-09-17T12:00:00,20,994
AL092004,IVAN,2004,2004-09-17T18:00:00,20,996
AL092004,IVAN,2004,2004-09-18T00:00:00,20,999
AL092004,IVAN,2004,2004-09-18T06:00:00,15,998
AL092004,IVAN,2004,2004-09-18T12:00:00,15,1000
AL092004,IVAN,2004,2004-09-18T18:00:00,25,1002
AL092004,IVAN,2004,2004-09-19T00:00:00,35,1003
AL092004,IVAN,2004,2004-09-19T06:00:00,35,1005
AL092004,IVAN,2004,2004-09-19T12:00:00,35,1008
AL092004,IVAN,2004,2004-09-19T18:00:00,35,1008
AL092004,IVAN,2004,2004-09-20T00:00:00,35,1008
AL092004,IVAN,2004,2004-09-20T06:00:00,35,1008
AL092004,IVAN,2004,2004-09-20T12:00:00,30,1009
AL092004,IVAN,2004,2004-09-20T18:00:00,25,1009
AL092004,IVAN,2004,2004-09-21T00:00:00,25,1009
AL092004,IVAN,2004,2004-09-21T06:00:00,25,1009
AL092004,IVAN,2004,2004-09-21T12:00:00,25,1009
AL092004,IVAN,2004,2004-09-21T18:00:00,25,1010
AL092004,IVAN,2004,2004-09-22T00:00:00,25,1010
AL092004,IVAN,2004,2004-09-22T06:00:00,25,1010
AL092004,IVAN,2004,2004-09-22T12:00:00,25,1010
AL092004,IVAN,2004,2004-09-22T18:00:00,30,1008
AL092004,IVAN,2004,2004-09-23T00:00:00,35,1007
AL092004,IVAN,2004,2004-09-23T06:00:00,35,1007
AL092004,IVAN,2004,2004-09-23T12:00:00,50,998
AL092004,IVAN,2004,2004-09-23T18:00:00,40,1003
AL092004,IVAN,2004,2004-09-24T00:00:00,30,1003
AL092004,IVAN,2004,2004-09-24T02:00:00,30,1004
AL092004,IVAN,2004,2004-09-24T06:00:00,25,1009
AL142004,MATTHEW,2004,2004-10-08T12:00:00,30,1007
AL142004,MATTHEW,2004,2004-10-08T18:00:00,35,1004
AL142004,MATTHEW,2004,2004-10-09T00:00:00,40,1000
AL142004,MATTHEW,2004,2004-10-09T06:00:00,35,1002
AL142004,MATTHEW,2004,2004-10-09T12:00:00,35,1002
AL142004,MATTHEW,2004,2004-10-09T18:00:00,40,997
AL142004,MATTHEW,2004,2004-10-10T00:00:00,40,998
AL142004,MATTHEW,2004,2004-10-10T06:00:00,40,999
AL142004,MATTHEW,2004,2004-10-10T11:00:00,35,999
AL142004,MATTHEW,2004,2004-10-10T12:00:00,30,1000
AL142004,MATTHEW,2004,2004-10-10T18:00:00,25,1002
AL142004,MATTHEW,2004,2004-10-11T00:00:00,25,1003
AL142004,MATTHEW,2004,2004-10-11T06:00:00,20,1005
AL012005,ARLENE,2005,2005-06-08T18:00:00,25,1004
AL012005,ARLENE,2005,2005-06-09T00:00:00,30,1003
AL012005,ARLENE,2005,2005-06-09T06:00:00,35,1003
AL012005,ARLENE,2005,2005-06-09T12:00:00,35,1002
AL012005,ARLENE,2005,2005-06-09T18:00:00,35,1002
AL012005,ARLENE,2005,2005-06-10T00:00:00,40,1001
AL012005,ARLENE,2005,2005-06-10T06:00:00,45,1000
AL012005,ARLENE,2005,2005-06-10T08:00:00,45,1000
AL012005,ARLENE,2005,2005-06-10T12:00:00,50,1000
AL012005,ARLENE,2005,2005-06-10T18:00:00,55,995
AL012005,ARLENE,2005,2005-06-11T00:00:00,60,990
AL012005,ARLENE,2005,2005-06-11T01:00:00,60,989
AL012005,ARLENE,2005,2005-06-11T06:00:00,60,993
AL012005,ARLENE,2005,2005-06-11T12:00:00,55,990
AL012005,ARLENE,2005,2005-06-11T18:00:00,50,991
AL012005,ARLENE,2005,2005-06-11T19:00:00,50,991
AL012005,ARLENE,2005,2005-06-12T00:00:00,30,994
AL012005,ARLENE,2005,2005-06-12T06:00:00,25,998
AL012005,ARLENE,2005,2005-06-12T12:00:00,20,1003
AL012005,ARLENE,2005,2005-06-12T18:00:00,20,1005
AL012005,ARLENE,2005,2005-06-13T00:00:00,20,1006
AL012005,ARLENE,2005,2005-06-13T06:00:00,20,1006
AL012005,ARLENE,2005,2005-06-13T12:00:00,20,1005
AL012005,ARLENE,2005,2005-06-13T18:00:00,20,1005
AL012005,ARLENE,2005,2005-06-14T00:00:00,20,1003
AL012005,ARLENE,2005,2005-06-14T06:00:00,20,1001
AL022005,BRET,2005,2005-06-28T18:00:00,30,1006
AL022005,BRET,2005,2005-06-28T22:35:00,35,1002
AL022005,BRET,2005,2005-06-29T00:00:00,35,1005
AL022005,BRET,2005,2005-06-29T06:00:00,35,1005
AL022005,BRET,2005,2005-06-29T12:00:00,35,1005
AL022005,BRET,2005,2005-06-29T18:00:00,25,1007
AL022005,BRET,2005,2005-06-30T00:00:00,25,1008
AL032005,CINDY,2005,2005-07-03T18:00:00,30,1009
AL032005,CINDY,2005,2005-07-04T00:00:00,30,1007
AL032005,CINDY,2005,2005-07-04T03:30:00,30,1007
AL032005,CINDY,2005,2005-07-04T06:00:00,30,1007
AL032005,CINDY,2005,2005-07-04T12:00:00,25,1011
AL032005,CINDY,2005,2005-07-04T18:00:00,30,1010
AL032005,CINDY,2005,2005-07-05T00:00:00,30,1009
AL032005,CINDY,2005,2005-07-05T06:00:00,35,1009
AL032005,CINDY,2005,2005-07-05T12:00:00,45,1002
AL032005,CINDY,2005,2005-07-05T18:00:00,60,997
AL032005,CINDY,2005,2005-07-06T00:00:00,65,992
AL032005,CINDY,2005,2005-07-06T03:00:00,65,991
AL032005,CINDY,2005,2005-07-06T06:00:00,50,994
AL032005,CINDY,2005,2005-07-06T09:00:00,45,995
AL032005,CINDY,2005,2005-07-06T12:00:00,40,998
AL032005,CINDY,2005,2005-07-06T18:00:00,30,1000
AL032005,CINDY,2005,2005-07-07T00:00:00,25,1004
AL032005,CINDY,2005,2005-07-07T06:00:00,20,1008
AL032005,CINDY,2005,2005-07-07T12:00:00,20,1009
AL032005,CINDY,2005,2005-07-07T18:00:00,20,1010
AL032005,CINDY,2005,2005-07-08T00:00:00,20,1010
AL032005,CINDY,2005,2005-07-08T06:00:00,20,1010
AL032005,CINDY,2005,2005-07-08T12:00:00,25,1009
AL032005,CINDY,2005,2005-07-08T18:00:00,25,1009
AL032005,CINDY,2005,2005-07-09T00:00:00,25,1009
AL032005,CINDY,2005,2005-07-09T06:00:00,25,1009
AL032005,CINDY,2005,2005-07-09T12:00:00,30,1007
AL032005,CINDY,2005,2005-07-09T18:00:00,30,1006
AL032005,CINDY,2005,2005-07-10T00:00:00,30,1006
AL032005,CINDY,2005,2005-07-10T06:00:00,30,1006
AL032005,CINDY,2005,2005-07-10T12:00:00,25,1006
AL032005,CINDY,2005,2005-07-10T18:00:00,20,1006
AL032005,CINDY,2005,2005-07-11T00:00:00,20,1006
AL032005,CINDY,2005,2005-07-11T06:00:00,20,1006
AL042005,DENNIS,2005,2005-07-04T18:00:00,25,1010
AL042005,DENNIS,2005,2005-07-04T21:00:00,30,1010
AL042005,DENNIS,2005,2005-07-05T00:00:00,30,1009
AL042005,DENNIS,2005,2005-07-05T06:00:00,30,1008
AL042005,DENNIS,2005,2005-07-05T12:00:00,35,1007
AL042005,DENNIS,2005,2005-07-05T18:00:00,40,1005
AL042005,DENNIS,2005,2005-07-06T00:00:00,45,1000
AL042005,DENNIS,2005,2005-07-06T06:00:00,50,995
AL042005,DENNIS,2005,2005-07-06T12:00:00,55,991
AL042005,DENNIS,2005,2005-07-06T18:00:00,60,989
AL042005,DENNIS,2005,2005-07-07T00:00:00,70,982
AL042005,DENNIS,2005,2005-07-07T06:00:00,80,972
AL042005,DENNIS,2005,2005-07-07T12:00:00,90,967
AL042005,DENNIS,2005,2005-07-07T18:00:00,100,957
AL042005,DENNIS,2005,2005-07-08T00:00:00,120,951
AL042005,DENNIS,2005,2005-07-08T02:45:00,120,956
AL042005,DENNIS,2005,2005-07-08T06:00:00,110,953
AL042005,DENNIS,2005,2005-07-08T12:00:00,130,938
AL042005,DENNIS,2005,2005-07-08T18:00:00,120,941
AL042005,DENNIS,2005,2005-07-08T18:45:00,120,941
AL042005,DENNIS,2005,2005-07-09T00:00:00,100,960
AL042005,DENNIS,2005,2005-07-09T06:00:00,75,973
AL042005,DENNIS,2005,2005-07-09T12:00:00,80,967
AL042005,DENNIS,2005,2005-07-09T18:00:00,90,962
AL042005,DENNIS,2005,2005-07-10T00:00:00,110,942
AL042005,DENNIS,2005,2005-07-10T06:00:00,125,935
AL042005,DENNIS,2005,2005-07-10T12:00:00,120,930
AL042005,DENNIS,2005,2005-07-10T18:00:00,110,942
AL042005,DENNIS,2005,2005-07-10T19:30:00,105,946
AL042005,DENNIS,2005,2005-07-11T00:00:00,45,970
AL042005,DENNIS,2005,2005-07-11T06:00:00,30,991
AL042005,DENNIS,2005,2005-07-11T12:00:00,25,997
AL042005,DENNIS,2005,2005-07-11T18:00:00,20,1002
AL042005,DENNIS,2005,2005-07-12T00:00:00,20,1003
AL042005,DENNIS,2005,2005-07-12T06:00:00,15,1005
AL042005,DENNIS,2005,2005-07-12T12:00:00,15,1007
AL042005,DENNIS,2005,2005-07-12T18:00:00,15,1008
AL042005,DENNIS,2005,2005-07-13T00:00:00,15,1009
AL042005,DENNIS,2005,2005-07-13T06:00:00,15,1010
AL042005,DENNIS,2005,2005-07-13T12:00:00,15,1010
AL042005,DENNIS,2005,2005-07-13T18:00:00,15,1010
AL042005,DENNIS,2005,2005-07-14T00:00:00,10,1009
AL042005,DENNIS,2005,2005-07-14T06:00:00,10,1009
AL042005,DENNIS,2005,2005-07-14T12:00:00,10,1010
AL042005,DENNIS,2005,2005-07-14T18:00:00,10,1010
AL042005,DENNIS,2005,2005-07-15T00:00:00,10,1009
AL042005,DENNIS,2005,2005-07-15T06:00:00,10,1010
AL042005,DENNIS,2005,2005-07-15T12:00:00,10,1012
AL042005,DENNIS,2005,2005-07-15T18:00:00,10,1012
AL042005,DENNIS,2005,2005-07-16T00:00:00,10,1011
AL042005,DENNIS,2005,2005-07-16T06:00:00,10,1013
AL042005,DENNIS,2005,2005-07-16T12:00:00,10,1013
AL042005,DENNIS,2005,2005-07-16T18:00:00,10,1014
AL042005,DENNIS,2005,2005-07-17T00:00:00,10,1013
AL042005,DENNIS,2005,2005-07-17T06:00:00,10,1013
AL042005,DENNIS,2005,2005-07-17T12:00:00,10,1013
AL042005,DENNIS,2005,2005-07-17T18:00:00,10,1012
AL042005,DENNIS,2005,2005-07-18T00:00:00,10,1010
AL042005,DENNIS,2005,2005-07-18T06:00:00,10,1009
AL052005,EMILY,2005,2005-07-11T00:00:00,25,1010
AL052005,EMILY,2005,2005-07-11T06:00:00,30,1009
AL052005,EMILY,2005,2005-07-11T12:00:00,30,1009
AL052005,EMILY,2005,2005-07-11T18:00:00,30,1007
AL052005,EMILY,2005,2005-07-12T00:00:00,35,1006
AL052005,EMILY,2005,2005-07-12T06:00:00,40,1005
AL052005,EMILY,2005,2005-07-12T12:00:00,45,1004
AL052005,EMILY,2005,2005-07-12T18:00:00,45,1004
AL052005,EMILY,2005,2005-07-13T00:00:00,45,1003
AL052005,EMILY,2005,2005-07-13T06:00:00,45,1003
AL052005,EMILY,2005,2005-07-13T12:00:00,50,1003
AL052005,EMILY,2005,2005-07-13T18:00:00,55,1003
AL052005,EMILY,2005,2005-07-14T00:00:00,70,999
AL052005,EMILY,2005,2005-07-14T06:00:00,75,991
AL052005,EMILY,2005,2005-07-14T07:00:00,75,989
AL052005,EMILY,2005,2005-07-14T12:00:00,85,980
AL052005,EMILY,2005,2005-07-14T18:00:00,100,971
AL052005,EMILY,2005,2005-07-15T00:00:00,110,959
AL052005,EMILY,2005,2005-07-15T06:00:00,115,952
AL052005,EMILY,2005,2005-07-15T12:00:00,115,964
AL052005,EMILY,2005,2005-07-15T18:00:00,95,969
AL052005,EMILY,2005,2005-07-16T00:00:00,110,958
AL052005,EMILY,2005,2005-07-16T06:00:00,120,953
AL052005,EMILY,2005,2005-07-16T12:00:00,130,944
AL052005,EMILY,2005,2005-07-16T18:00:00,135,937
AL052005,EMILY,2005,2005-07-17T00:00:00,140,929
AL052005,EMILY,2005,2005-07-17T06:00:00,135,940
AL052005,EMILY,2005,2005-07-17T12:00:00,130,946
AL052005,EMILY,2005,2005-07-17T18:00:00,125,948
AL052005,EMILY,2005,2005-07-18T00:00:00,120,951
AL052005,EMILY,2005,2005-07-18T06:00:00,115,955
AL052005,EMILY,2005,2005-07-18T06:30:00,115,955
AL052005,EMILY,2005,2005-07-18T12:00:00,65,975
AL052005,EMILY,2005,2005-07-18T18:00:00,65,984
AL052005,EMILY,2005,2005-07-19T00:00:00,75,981
AL052005,EMILY,2005,2005-07-19T06:00:00,80,980
AL052005,EMILY,2005,2005-07-19T12:00:00,80,977
AL052005,EMILY,2005,2005-07-19T18:00:00,85,959
AL052005,EMILY,2005,2005-07-20T00:00:00,110,948
AL052005,EMILY,2005,2005-07-20T06:00:00,110,944
AL052005,EMILY,2005,2005-07-20T12:00:00,110,944
AL052005,EMILY,2005,2005-07-20T18:00:00,70,975
AL052005,EMILY,2005,2005-07-21T00:00:00,45,995
AL052005,EMILY,2005,2005-07-21T06:00:00,30,1000
AL052005,EMILY,2005,2005-07-21T12:00:00,25,1007
AL072005,GERT,2005,2005-07-23T18:00:00,25,1011
AL072005,GERT,2005,2005-07-24T00:00:00,30,1009
AL072005,GERT,2005,2005-07-24T06:00:00,35,1009
AL072005,GERT,2005,2005-07-24T12:00:00,35,1008
AL072005,GERT,2005,2005-07-24T18:00:00,35,1007
AL072005,GERT,2005,2005-07-25T00:00:00,40,1005
AL072005,GERT,2005,2005-07-25T06:00:00,30,1006
AL072005,GERT,2005,2005-07-25T12:00:00,25,1006
AL072005,GERT,2005,2005-07-25T18:00:00,20,1007
AL112005,JOSE,2005,2005-08-22T12:00:00,30,1006
AL112005,JOSE,2005,2005-08-22T18:00:00,35,1004
AL112005,JOSE,2005,2005-08-23T00:00:00,45,1001
AL112005,JOSE,2005,2005-08-23T03:30:00,50,998
AL112005,JOSE,2005,2005-08-23T06:00:00,35,1002
AL112005,JOSE,2005,2005-08-23T12:00:00,25,1005
AL122005,KATRINA,2005,2005-08-23T18:00:00,30,1008
AL122005,KATRINA,2005,2005-08-24T00:00:00,30,1007
AL122005,KATRINA,2005,2005-08-24T06:00:00,30,1007
AL122005,KATRINA,2005,2005-08-24T12:00:00,35,1006
AL122005,KATRINA,2005,2005-08-24T18:00:00,40,1003
AL122005,KATRINA,2005,2005-08-25T00:00:00,45,1000
AL122005,KATRINA,2005,2005-08-25T06:00:00,50,997
AL122005,KATRINA,2005,2005-08-25T12:00:00,55,994
AL122005,KATRINA,2005,2005-08-25T18:00:00,60,988
AL122005,KATRINA,2005,2005-08-25T22:30:00,70,984
AL122005,KATRINA,2005,2005-08-26T00:00:00,70,983
AL122005,KATRINA,2005,2005-08-26T06:00:00,65,987
AL122005,KATRINA,2005,2005-08-26T12:00:00,75,979
AL122005,KATRINA,2005,2005-08-26T18:00:00,85,968
AL122005,KATRINA,2005,2005-08-27T00:00:00,90,959
AL122005,KATRINA,2005,2005-08-27T06:00:00,95,950
AL122005,KATRINA,2005,2005-08-27T12:00:00,100,942
AL122005,KATRINA,2005,2005-08-27T18:00:00,100,948
AL122005,KATRINA,2005,2005-08-28T00:00:00,100,941
AL122005,KATRINA,2005,2005-08-28T06:00:00,125,930
AL122005,KATRINA,2005,2005-08-28T12:00:00,145,909
AL122005,KATRINA,2005,2005-08-28T18:00:00,150,902
AL122005,KATRINA,2005,2005-08-29T00:00:00,140,905
AL122005,KATRINA,2005,2005-08-29T06:00:00,125,913
AL122005,KATRINA,2005,2005-08-29T11:10:00,110,920
AL122005,KATRINA,2005,2005-08-29T12:00:00,110,923
AL122005,KATRINA,2005,2005-08-29T14:45:00,105,928
AL122005,KATRINA,2005,2005-08-29T18:00:00,80,948
AL122005,KATRINA,2005,2005-08-30T00:00:00,50,961
AL122005,KATRINA,2005,2005-08-30T06:00:00,40,978
AL122005,KATRINA,2005,2005-08-30T12:00:00,30,985
AL122005,KATRINA,2005,2005-08-30T18:00:00,30,990
AL122005,KATRINA,2005,2005-08-31T00:00:00,30,994
AL122005,KATRINA,2005,2005-08-31T06:00:00,25,996
AL182005,RITA,2005,2005-09-18T00:00:00,25,1009
AL182005,RITA,2005,2005-09-18T06:00:00,25,1009
AL182005,RITA,2005,2005-09-18T12:00:00,30,1007
AL182005,RITA,2005,2005-09-18T18:00:00,35,1005
AL182005,RITA,2005,2005-09-19T00:00:00,45,1002
AL182005,RITA,2005,2005-09-19T06:00:00,50,999
AL182005,RITA,2005,2005-09-19T12:00:00,55,997
AL182005,RITA,2005,2005-09-19T18:00:00,60,994
AL182005,RITA,2005,2005-09-20T00:00:00,60,992
AL182005,RITA,2005,2005-09-20T06:00:00,60,990
AL182005,RITA,2005,2005-09-20T12:00:00,70,985
AL182005,RITA,2005,2005-09-20T18:00:00,85,975
AL182005,RITA,2005,2005-09-21T00:00:00,95,967
AL182005,RITA,2005,2005-09-21T06:00:00,110,955
AL182005,RITA,2005,2005-09-21T12:00:00,120,941
AL182005,RITA,2005,2005-09-21T18:00:00,145,920
AL182005,RITA,2005,2005-09-22T00:00:00,150,897
AL182005,RITA,2005,2005-09-22T03:00:00,155,895
AL182005,RITA,2005,2005-09-22T06:00:00,155,897
AL182005,RITA,2005,2005-09-22T12:00:00,140,908
AL182005,RITA,2005,2005-09-22T18:00:00,125,913
AL182005,RITA,2005,2005-09-23T00:00:00,120,915
AL182005,RITA,2005,2005-09-23T06:00:00,115,924
AL182005,RITA,2005,2005-09-23T12:00:00,115,927
AL182005,RITA,2005,2005-09-23T18:00:00,110,930
AL182005,RITA,2005,2005-09-24T00:00:00,105,931
AL182005,RITA,2005,2005-09-24T06:00:00,100,935
AL182005,RITA,2005,2005-09-24T07:40:00,100,937
AL182005,RITA,2005,2005-09-24T12:00:00,65,949
AL182005,RITA,2005,2005-09-24T18:00:00,45,974
AL182005,RITA,2005,2005-09-25T00:00:00,35,982
AL182005,RITA,2005,2005-09-25T06:00:00,30,989
AL182005,RITA,2005,2005-09-25T12:00:00,25,995
AL182005,RITA,2005,2005-09-25T18:00:00,25,1000
AL182005,RITA,2005,2005-09-26T00:00:00,20,1003
AL182005,RITA,2005,2005-09-26T06:00:00,20,1006
AL202005,STAN,2005,2005-10-01T12:00:00,25,1007
AL202005,STAN,2005,2005-10-01T18:00:00,30,1005
